pir_reading_id,device_id,motion,flag,measured_at,received_at,raw_payload
26702,3,False,ok,2026-09-03T14:16:32.555441+00:00,2026-09-03T14:16:32.639970+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
26703,3,False,ok,2026-09-03T14:16:33.567424+00:00,2026-09-03T14:16:33.649764+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
26704,3,False,ok,2026-09-03T14:16:34.586025+00:00,2026-09-03T14:16:34.684578+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
26705,3,False,ok,2026-09-03T14:16:35.593214+00:00,2026-09-03T14:16:35.679778+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
26706,3,False,ok,2026-09-03T14:16:36.606479+00:00,2026-09-03T14:16:36.704594+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
26707,3,True,ok,2026-09-03T14:16:37.618288+00:00,2026-09-03T14:16:37.709886+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 1, ""pir_seat"": -1}"
26708,3,False,ok,2026-09-03T14:16:38.630799+00:00,2026-09-03T14:16:38.804435+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
26709,3,False,ok,2026-09-03T14:16:39.641029+00:00,2026-09-03T14:16:39.814565+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
26710,3,False,ok,2026-09-03T14:16:40.653042+00:00,2026-09-03T14:16:40.739808+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
26711,3,False,ok,2026-09-03T14:16:41.663346+00:00,2026-09-03T14:16:41.749585+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
26712,3,True,ok,2026-09-03T14:16:42.675331+00:00,2026-09-03T14:16:42.859683+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 1, ""pir_seat"": -1}"
26713,3,False,ok,2026-09-03T14:16:43.690864+00:00,2026-09-03T14:16:43.779715+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
26714,3,False,ok,2026-09-03T14:16:44.700942+00:00,2026-09-03T14:16:44.794600+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
26715,3,False,ok,2026-09-03T14:16:45.714340+00:00,2026-09-03T14:16:45.799604+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
26716,3,False,ok,2026-09-03T14:16:46.724980+00:00,2026-09-03T14:16:46.809620+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
26717,3,False,ok,2026-09-03T14:16:47.735566+00:00,2026-09-03T14:16:47.860079+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
26718,3,False,ok,2026-09-03T14:16:48.747459+00:00,2026-09-03T14:16:48.900151+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
26719,3,False,ok,2026-09-03T14:16:49.760883+00:00,2026-09-03T14:16:49.954593+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
26720,3,False,ok,2026-09-03T14:16:50.777462+00:00,2026-09-03T14:16:50.859715+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
26721,3,False,ok,2026-09-03T14:16:51.784780+00:00,2026-09-03T14:16:51.879801+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
26722,3,False,ok,2026-09-03T14:16:52.795386+00:00,2026-09-03T14:16:52.899916+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
26723,3,True,ok,2026-09-03T14:16:53.807298+00:00,2026-09-03T14:16:53.899734+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 1, ""pir_seat"": -1}"
26724,3,False,ok,2026-09-03T14:16:54.819411+00:00,2026-09-03T14:16:54.904687+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
26725,3,False,ok,2026-09-03T14:16:55.831827+00:00,2026-09-03T14:16:55.920946+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
26726,3,False,ok,2026-09-03T14:16:56.844862+00:00,2026-09-03T14:16:56.920100+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
26727,3,True,ok,2026-09-03T14:16:57.860541+00:00,2026-09-03T14:16:57.994947+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 1, ""pir_seat"": -1}"
26728,3,False,ok,2026-09-03T14:16:58.868908+00:00,2026-09-03T14:16:59.096512+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
26729,3,False,ok,2026-09-03T14:16:59.882261+00:00,2026-09-03T14:16:59.985614+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
26730,3,False,ok,2026-09-03T14:17:00.895481+00:00,2026-09-03T14:17:00.989606+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
26731,3,False,ok,2026-09-03T14:17:01.907277+00:00,2026-09-03T14:17:02.004919+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
26732,3,False,ok,2026-09-03T14:17:02.915453+00:00,2026-09-03T14:17:03.014734+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
26733,3,False,ok,2026-09-03T14:17:03.927434+00:00,2026-09-03T14:17:04.039688+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
26734,3,True,ok,2026-09-03T14:17:04.940916+00:00,2026-09-03T14:17:05.037516+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 1, ""pir_seat"": -1}"
26735,3,False,ok,2026-09-03T14:17:05.952754+00:00,2026-09-03T14:17:06.040455+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
26736,3,False,ok,2026-09-03T14:17:06.971139+00:00,2026-09-03T14:17:07.124564+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
26737,3,True,ok,2026-09-03T14:17:07.975614+00:00,2026-09-03T14:17:08.134570+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 1, ""pir_seat"": -1}"
26738,3,False,ok,2026-09-03T14:17:08.988037+00:00,2026-09-03T14:17:09.184837+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
26739,3,False,ok,2026-09-03T14:17:09.999375+00:00,2026-09-03T14:17:10.215774+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
26740,3,False,ok,2026-09-03T14:17:11.011310+00:00,2026-09-03T14:17:11.107999+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
26741,3,True,ok,2026-09-03T14:17:12.023251+00:00,2026-09-03T14:17:12.130100+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 1, ""pir_seat"": -1}"
26742,3,False,ok,2026-09-03T14:17:13.035297+00:00,2026-09-03T14:17:13.200028+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
26743,3,False,ok,2026-09-03T14:17:14.050756+00:00,2026-09-03T14:17:14.259872+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
26744,3,False,ok,2026-09-03T14:17:15.062084+00:00,2026-09-03T14:17:15.165496+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
26745,3,False,ok,2026-09-03T14:17:16.074306+00:00,2026-09-03T14:17:16.194766+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
26746,3,False,ok,2026-09-03T14:17:17.083225+00:00,2026-09-03T14:17:17.171777+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
26747,3,False,ok,2026-09-03T14:17:18.098456+00:00,2026-09-03T14:17:18.321574+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
26748,3,False,ok,2026-09-03T14:17:19.108987+00:00,2026-09-03T14:17:19.269509+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
26749,3,False,ok,2026-09-03T14:17:20.119216+00:00,2026-09-03T14:17:20.319649+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
26750,3,True,ok,2026-09-03T14:17:21.131356+00:00,2026-09-03T14:17:21.239931+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 1, ""pir_seat"": -1}"
26751,3,False,ok,2026-09-03T14:17:22.146362+00:00,2026-09-03T14:17:22.249572+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
26752,3,False,ok,2026-09-03T14:17:23.161895+00:00,2026-09-03T14:17:23.254658+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
26753,3,False,ok,2026-09-03T14:17:24.167535+00:00,2026-09-03T14:17:24.269335+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
26754,3,False,ok,2026-09-03T14:17:25.180995+00:00,2026-09-03T14:17:25.284828+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
26755,3,False,ok,2026-09-03T14:17:26.191310+00:00,2026-09-03T14:17:26.294759+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
26756,3,True,ok,2026-09-03T14:17:27.204929+00:00,2026-09-03T14:17:27.284808+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 1, ""pir_seat"": -1}"
26757,3,False,ok,2026-09-03T14:17:28.216853+00:00,2026-09-03T14:17:28.409745+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
26758,3,False,ok,2026-09-03T14:17:29.227329+00:00,2026-09-03T14:17:29.420072+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
26759,3,False,ok,2026-09-03T14:17:30.239398+00:00,2026-09-03T14:17:30.424983+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
26760,3,False,ok,2026-09-03T14:17:31.254428+00:00,2026-09-03T14:17:31.334701+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
26761,3,False,ok,2026-09-03T14:17:32.264730+00:00,2026-09-03T14:17:32.381032+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
26762,3,False,ok,2026-09-03T14:17:33.275334+00:00,2026-09-03T14:17:33.379726+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
26763,3,True,ok,2026-09-03T14:17:34.287380+00:00,2026-09-03T14:17:34.374674+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 1, ""pir_seat"": -1}"
26764,3,False,ok,2026-09-03T14:17:35.299211+00:00,2026-09-03T14:17:35.384684+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
26765,3,False,ok,2026-09-03T14:17:36.312830+00:00,2026-09-03T14:17:36.399830+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
26766,3,False,ok,2026-09-03T14:17:37.323253+00:00,2026-09-03T14:17:37.414803+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
26767,3,True,ok,2026-09-03T14:17:38.335374+00:00,2026-09-03T14:17:38.510509+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 1, ""pir_seat"": -1}"
26768,3,False,ok,2026-09-03T14:17:39.350714+00:00,2026-09-03T14:17:39.524572+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
26769,3,False,ok,2026-09-03T14:17:40.362962+00:00,2026-09-03T14:17:40.455293+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
26770,3,False,ok,2026-09-03T14:17:41.374353+00:00,2026-09-03T14:17:41.469732+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
26771,3,False,ok,2026-09-03T14:17:42.384994+00:00,2026-09-03T14:17:42.474500+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
26772,3,False,ok,2026-09-03T14:17:43.395243+00:00,2026-09-03T14:17:43.489526+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
26773,3,False,ok,2026-09-03T14:17:44.408808+00:00,2026-09-03T14:17:44.559693+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
26774,3,True,ok,2026-09-03T14:17:45.423658+00:00,2026-09-03T14:17:45.599622+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 1, ""pir_seat"": -1}"
26775,3,False,ok,2026-09-03T14:17:46.431391+00:00,2026-09-03T14:17:46.529534+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
26776,3,False,ok,2026-09-03T14:17:47.443260+00:00,2026-09-03T14:17:47.559660+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
26777,3,False,ok,2026-09-03T14:17:48.455293+00:00,2026-09-03T14:17:48.584861+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
26778,3,False,ok,2026-09-03T14:17:49.469254+00:00,2026-09-03T14:17:49.649620+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
26779,3,False,ok,2026-09-03T14:17:50.479219+00:00,2026-09-03T14:17:50.599662+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
26780,3,False,ok,2026-09-03T14:17:51.491225+00:00,2026-09-03T14:17:51.574632+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
26781,3,True,ok,2026-09-03T14:17:52.503194+00:00,2026-09-03T14:17:52.584681+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 1, ""pir_seat"": -1}"
26782,3,False,ok,2026-09-03T14:17:53.516692+00:00,2026-09-03T14:17:53.619585+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
26783,3,False,ok,2026-09-03T14:17:54.530281+00:00,2026-09-03T14:17:54.639804+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
26784,3,False,ok,2026-09-03T14:17:55.548375+00:00,2026-09-03T14:17:55.649922+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
26785,3,False,ok,2026-09-03T14:17:56.553163+00:00,2026-09-03T14:17:56.634675+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
26786,3,False,ok,2026-09-03T14:17:57.565209+00:00,2026-09-03T14:17:57.669738+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
26787,3,False,ok,2026-09-03T14:17:58.575258+00:00,2026-09-03T14:17:58.789689+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
26788,3,False,ok,2026-09-03T14:17:59.588045+00:00,2026-09-03T14:17:59.785130+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
26789,3,False,ok,2026-09-03T14:18:00.601377+00:00,2026-09-03T14:18:00.705332+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
26790,3,False,ok,2026-09-03T14:18:01.613281+00:00,2026-09-03T14:18:01.734962+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
26791,3,True,ok,2026-09-03T14:18:02.625627+00:00,2026-09-03T14:18:02.729704+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 1, ""pir_seat"": -1}"
26792,3,False,ok,2026-09-03T14:18:03.635192+00:00,2026-09-03T14:18:03.819112+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
26793,3,False,ok,2026-09-03T14:18:04.647240+00:00,2026-09-03T14:18:04.755090+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
26794,3,True,ok,2026-09-03T14:18:05.659286+00:00,2026-09-03T14:18:05.760046+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 1, ""pir_seat"": -1}"
26795,3,False,ok,2026-09-03T14:18:07.307745+00:00,2026-09-03T14:18:07.499594+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
26796,3,False,ok,2026-09-03T14:18:08.351727+00:00,2026-09-03T14:18:08.565746+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
26797,3,False,ok,2026-09-03T14:18:08.847466+00:00,2026-09-03T14:18:08.994684+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
26798,3,False,ok,2026-09-03T14:18:09.706780+00:00,2026-09-03T14:18:09.904574+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
26799,3,False,ok,2026-09-03T14:18:10.719127+00:00,2026-09-03T14:18:10.914729+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
26800,3,False,ok,2026-09-03T14:18:12.277558+00:00,2026-09-03T14:18:12.490071+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
26801,3,False,ok,2026-09-03T14:18:13.437064+00:00,2026-09-03T14:18:13.675340+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
26802,3,True,ok,2026-09-03T14:18:13.912200+00:00,2026-09-03T14:18:14.109560+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 1, ""pir_seat"": -1}"
26803,3,False,ok,2026-09-03T14:18:14.767124+00:00,2026-09-03T14:18:14.870325+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
26804,3,False,ok,2026-09-03T14:18:15.779177+00:00,2026-09-03T14:18:15.984903+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
26805,3,True,ok,2026-09-03T14:18:17.273551+00:00,2026-09-03T14:18:17.478439+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 1, ""pir_seat"": -1}"
26806,3,False,ok,2026-09-03T14:18:17.803775+00:00,2026-09-03T14:18:17.944838+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
26807,3,False,ok,2026-09-03T14:18:18.816646+00:00,2026-09-03T14:18:18.992280+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
26808,3,False,ok,2026-09-03T14:18:19.828780+00:00,2026-09-03T14:18:20.029672+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
26809,3,False,ok,2026-09-03T14:18:20.840682+00:00,2026-09-03T14:18:21.060404+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
26810,3,False,ok,2026-09-03T14:18:22.123563+00:00,2026-09-03T14:18:22.344755+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
26811,3,False,ok,2026-09-03T14:18:22.863171+00:00,2026-09-03T14:18:23.044888+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
26812,3,True,ok,2026-09-03T14:18:23.875389+00:00,2026-09-03T14:18:23.974973+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 1, ""pir_seat"": -1}"
26813,3,False,ok,2026-09-03T14:18:24.888644+00:00,2026-09-03T14:18:24.979769+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
26814,3,False,ok,2026-09-03T14:18:25.900661+00:00,2026-09-03T14:18:25.999653+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
26815,3,False,ok,2026-09-03T14:18:27.217635+00:00,2026-09-03T14:18:27.409640+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
26816,3,False,ok,2026-09-03T14:18:27.926805+00:00,2026-09-03T14:18:28.109579+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
26817,3,False,ok,2026-09-03T14:18:28.935214+00:00,2026-09-03T14:18:29.134951+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
26818,3,False,ok,2026-09-03T14:18:29.951592+00:00,2026-09-03T14:18:30.149584+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
26819,3,False,ok,2026-09-03T14:18:30.960704+00:00,2026-09-03T14:18:31.064570+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
26820,3,False,ok,2026-09-03T14:18:32.433485+00:00,2026-09-03T14:18:32.634817+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
26821,3,False,ok,2026-09-03T14:18:32.983195+00:00,2026-09-03T14:18:33.205904+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
26822,3,False,ok,2026-09-03T14:18:33.995512+00:00,2026-09-03T14:18:34.099975+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
26823,3,False,ok,2026-09-03T14:18:35.009702+00:00,2026-09-03T14:18:35.089443+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
26824,3,False,ok,2026-09-03T14:18:36.024541+00:00,2026-09-03T14:18:36.109412+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
26825,3,False,ok,2026-09-03T14:18:37.221550+00:00,2026-09-03T14:18:37.314722+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
26826,3,False,ok,2026-09-03T14:18:38.043091+00:00,2026-09-03T14:18:38.209532+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 0, ""pir_seat"": -1}"
26827,3,True,ok,2026-09-03T14:18:39.055766+00:00,2026-09-03T14:18:39.236007+00:00,"{""door_main"": 0, ""door_sub"": 1, ""node"": ""occ_01"", ""pir_door"": 1, ""pir_seat"": -1}"
